trade_key_x,signal_time_x,entry_time_x,dir_x,mode_x,stage_x,entry,stop,stop_distance,exit_time_x,exit_price,exit_reason,pnl_points,_key,signal_time_y,entry_time_y,dir_y,mode_y,stage_y,open_time,ea_entry,ea_stop,exit_time_y,ea_exit,ea_reason,ea_pnl,pnl_usd,virtual_balance,trade_key_y,_merge,diff_entry,diff_stop,diff_exit_price,diff_pnl_points
2025.12.18 16:00:00|L|S1,2025-12-18 16:00:00,2025-12-18 16:00:00,L,cross,1.0,4338.265,4327.604,10.661000000000058,2025-12-18 16:00:00,4359.587,2.0R TP,21.32200000000012,2025.12.18 16:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.12.18 16:00:00|L|S2,2025-12-18 16:00:00,2025-12-18 16:00:00,L,cross,2.0,4338.265,4327.604,10.661000000000058,2025-12-18 17:00:00,4334.712401457889,trail/SL hit,-3.5525985421109,2025.12.18 16:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.12.18 16:00:00|L|S3,2025-12-18 16:00:00,2025-12-18 16:00:00,L,cross,3.0,4338.265,4327.604,10.661000000000058,2025-12-18 17:00:00,4327.604,SL hit,-10.661000000000058,2025.12.18 16:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.12.18 16:30:00|L|S1,2025-12-18 16:30:00,2025-12-18 16:30:00,L,post_n2,1.0,4367.274,4332.584,34.69000000000051,2025-12-18 17:00:00,4332.584,SL hit,-34.69000000000051,2025.12.18 16:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.12.18 16:30:00|L|S2,2025-12-18 16:30:00,2025-12-18 16:30:00,L,post_n2,2.0,4367.274,4332.584,34.69000000000051,2025-12-18 17:00:00,4332.584,trail/SL hit,-34.69000000000051,2025.12.18 16:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.12.18 16:30:00|L|S3,2025-12-18 16:30:00,2025-12-18 16:30:00,L,post_n2,3.0,4367.274,4332.584,34.69000000000051,2025-12-18 17:00:00,4332.584,SL hit,-34.69000000000051,2025.12.18 16:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.12.18 17:00:00|L|S1,2025-12-18 17:00:00,2025-12-18 17:00:00,L,post_n3,1.0,4360.377,4334.712,25.664999999999964,2025-12-18 17:00:00,4334.712,SL hit,-25.664999999999964,2025.12.18 17:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.12.18 17:00:00|L|S2,2025-12-18 17:00:00,2025-12-18 17:00:00,L,post_n3,2.0,4360.377,4334.712,25.664999999999964,2025-12-18 17:00:00,4334.712,trail/SL hit,-25.664999999999964,2025.12.18 17:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.12.18 17:00:00|L|S3,2025-12-18 17:00:00,2025-12-18 17:00:00,L,post_n3,3.0,4360.377,4334.712,25.664999999999964,2025-12-18 17:00:00,4334.712,SL hit,-25.664999999999964,2025.12.18 17:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.12.23 19:00:00|L|S1,2025-12-23 19:00:00,2025-12-23 19:00:00,L,cross,1.0,4484.443,4470.99,13.45300000000043,2025-12-24 00:00:00,4511.349000000001,2.0R TP,26.90600000000086,2025.12.23 19:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.12.23 19:00:00|L|S2,2025-12-23 19:00:00,2025-12-23 19:00:00,L,cross,2.0,4484.443,4470.99,13.45300000000043,2025-12-24 02:30:00,4493.072629402502,trail/SL hit,8.62962940250145,2025.12.23 19:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.12.23 19:00:00|L|S3,2025-12-23 19:00:00,2025-12-23 19:00:00,L,cross,3.0,4484.443,4470.99,13.45300000000043,2025-12-24 03:00:00,4470.99,SL hit,-13.45300000000043,2025.12.23 19:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.12.25 23:30:00|L|S1,2025-12-25 23:30:00,2025-12-25 23:30:00,L,pre_cross,1.0,4497.637,4481.768,15.868999999999687,2025-12-26 01:00:00,4529.374999999999,2.0R TP,31.73799999999937,2025.12.25 23:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.12.25 23:30:00|L|S2,2025-12-25 23:30:00,2025-12-25 23:30:00,L,pre_cross,2.0,4497.637,4481.768,15.868999999999687,2025-12-26 11:00:00,4507.696073291854,trail/SL hit,10.059073291854476,2025.12.25 23:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.12.25 23:30:00|L|S3,2025-12-25 23:30:00,2025-12-25 23:30:00,L,pre_cross,3.0,4497.637,4481.768,15.868999999999687,2025-12-29 00:00:00,4487.257,M30 merged cross,-10.38000000000011,2025.12.25 23:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.12.26 00:00:00|BUY|S2,2025.12.25 23:00,2025.12.26 00:00,BUY,pre_cross,2.0,2025.12.26 00:00,4495.172,4481.76814,2025.12.26 00:00,4507.155,M30 merged cross,11.983,11.983,559.9935,2025.12.26 00:00:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.12.26 00:00:00|BUY|S3,2025.12.25 23:00,2025.12.26 00:00,BUY,pre_cross,3.0,2025.12.26 00:00,4495.172,4481.76814,2025.12.26 00:00,4507.155,M30 merged cross,11.983,17.9745,577.968,2025.12.26 00:00:00|BUY|S3,right_only,,,,
2025.12.26 00:00:00|L|S1,2025-12-26 00:00:00,2025-12-26 00:00:00,L,cross,1.0,4495.172,4481.768,13.403999999999542,2025-12-26 01:00:00,4521.979999999999,2.0R TP,26.807999999999083,2025.12.26 00:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 00:00:00|L|S2,2025-12-26 00:00:00,2025-12-26 00:00:00,L,cross,2.0,4495.172,4481.768,13.403999999999542,2025-12-26 11:00:00,4507.696073291854,trail/SL hit,12.52407329185462,2025.12.26 00:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 00:00:00|L|S3,2025-12-26 00:00:00,2025-12-26 00:00:00,L,cross,3.0,4495.172,4481.768,13.403999999999542,2025-12-29 00:00:00,4487.257,M30 merged cross,-7.914999999999964,2025.12.26 00:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.12.26 00:30:00|BUY|S2,2025.12.25 23:30,2025.12.26 00:30,BUY,cross,2.0,2025.12.26 00:30,4507.118,4481.76814,2025.12.26 00:30,4517.946,M30 merged cross,10.828,10.828,588.796,2025.12.26 00:30:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.12.26 00:30:00|BUY|S3,2025.12.25 23:30,2025.12.26 00:30,BUY,cross,3.0,2025.12.26 00:30,4507.118,4481.76814,2025.12.26 00:30,4517.946,M30 merged cross,10.828,16.242,605.038,2025.12.26 00:30:00|BUY|S3,right_only,,,,
2025.12.26 00:30:00|L|S1,2025-12-26 00:30:00,2025-12-26 00:30:00,L,post_n2,1.0,4507.118,4485.715,21.403000000000247,2025-12-26 16:00:00,4549.924000000001,2.0R TP,42.806000000000495,2025.12.26 00:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 00:30:00|L|S2,2025-12-26 00:30:00,2025-12-26 00:30:00,L,post_n2,2.0,4507.118,4485.715,21.403000000000247,2025-12-26 17:00:00,4520.050080780728,trail/SL hit,12.93208078072712,2025.12.26 00:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 00:30:00|L|S3,2025-12-26 00:30:00,2025-12-26 00:30:00,L,post_n2,3.0,4507.118,4485.715,21.403000000000247,2025-12-29 00:00:00,4485.715,SL hit,-21.403000000000247,2025.12.26 00:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 01:00:00|L|S1,2025-12-26 01:00:00,2025-12-26 01:00:00,L,post_n3,1.0,4517.905,4488.194,29.71099999999933,2025-12-29 00:00:00,4488.194,SL hit,-29.71099999999933,2025.12.26 01:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 01:00:00|L|S2,2025-12-26 01:00:00,2025-12-26 01:00:00,L,post_n3,2.0,4517.905,4488.194,29.71099999999933,2025-12-29 00:00:00,4488.194,trail/SL hit,-29.71099999999933,2025.12.26 01:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 01:00:00|L|S3,2025-12-26 01:00:00,2025-12-26 01:00:00,L,post_n3,3.0,4517.905,4488.194,29.71099999999933,2025-12-29 00:00:00,4488.194,SL hit,-29.71099999999933,2025.12.26 01:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 01:30:00|L|S1,2025-12-26 01:30:00,2025-12-26 01:30:00,L,post_n4,1.0,4510.184,4489.889,20.295000000000076,2025-12-29 00:00:00,4489.889,SL hit,-20.295000000000076,2025.12.26 01:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 01:30:00|L|S2,2025-12-26 01:30:00,2025-12-26 01:30:00,L,post_n4,2.0,4510.184,4489.889,20.295000000000076,2025-12-26 17:00:00,4520.050080780728,trail/SL hit,9.866080780727316,2025.12.26 01:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 01:30:00|L|S3,2025-12-26 01:30:00,2025-12-26 01:30:00,L,post_n4,3.0,4510.184,4489.889,20.295000000000076,2025-12-29 00:00:00,4489.889,SL hit,-20.295000000000076,2025.12.26 01:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.12.26 02:00:00|BUY|S2,2025.12.26 01:00,2025.12.26 02:00,BUY,post_n,2.0,2025.12.26 02:00,4503.745,4489.88917,2025.12.26 02:00,4502.123,M30 merged cross,-1.622,-1.622,603.416,2025.12.26 02:00:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.12.26 02:00:00|BUY|S3,2025.12.26 01:00,2025.12.26 02:00,BUY,post_n,3.0,2025.12.26 02:00,4503.745,4489.88917,2025.12.26 02:00,4502.123,M30 merged cross,-1.622,-2.433,600.983,2025.12.26 02:00:00|BUY|S3,right_only,,,,
2025.12.26 02:00:00|L|S1,2025-12-26 02:00:00,2025-12-26 02:00:00,L,post_n5,1.0,4503.745,4490.958,12.787000000000262,2025-12-26 14:00:00,4529.319,2.0R TP,25.574000000000524,2025.12.26 02:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 02:00:00|L|S2,2025-12-26 02:00:00,2025-12-26 02:00:00,L,post_n5,2.0,4503.745,4490.958,12.787000000000262,2025-12-26 11:00:00,4507.137329399509,trail/SL hit,3.3923293995094355,2025.12.26 02:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 02:00:00|L|S3,2025-12-26 02:00:00,2025-12-26 02:00:00,L,post_n5,3.0,4503.745,4490.958,12.787000000000262,2025-12-29 00:00:00,4490.958,SL hit,-12.787000000000262,2025.12.26 02:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 02:30:00|L|S1,2025-12-26 02:30:00,2025-12-26 02:30:00,L,post_n6,1.0,4502.157,4491.817,10.340000000000146,2025-12-26 10:00:00,4522.837,2.0R TP,20.68000000000029,2025.12.26 02:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 02:30:00|L|S2,2025-12-26 02:30:00,2025-12-26 02:30:00,L,post_n6,2.0,4502.157,4491.817,10.340000000000146,2025-12-26 11:00:00,4507.696073291854,trail/SL hit,5.539073291854038,2025.12.26 02:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.12.26 02:30:00|L|S3,2025-12-26 02:30:00,2025-12-26 02:30:00,L,post_n6,3.0,4502.157,4491.817,10.340000000000146,2025-12-29 00:00:00,4491.817,SL hit,-10.340000000000146,2025.12.26 02:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 00:00:00|L|S1,2026-01-02 00:00:00,2026-01-02 00:00:00,L,cross,1.0,4348.358,4322.784,25.574000000000524,2026-01-02 13:00:00,4399.506000000001,2.0R TP,51.14800000000105,2026.01.02 00:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 00:00:00|L|S2,2026-01-02 00:00:00,2026-01-02 00:00:00,L,cross,2.0,4348.358,4322.784,25.574000000000524,2026-01-02 13:00:00,4376.4262599129615,trail/SL hit,28.068259912961366,2026.01.02 00:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 00:00:00|L|S3,2026-01-02 00:00:00,2026-01-02 00:00:00,L,cross,3.0,4348.358,4322.784,25.574000000000524,2026-01-02 15:00:00,4336.676,M30 merged cross,-11.681999999999787,2026.01.02 00:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2026.01.02 00:30:00|BUY|S2,2026.01.01 23:30,2026.01.02 00:30,BUY,cross,2.0,2026.01.02 00:30,4347.194,4322.78364,2026.01.02 00:30,4354.191,M30 merged cross,6.997,6.997,601.65,2026.01.02 00:30:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2026.01.02 00:30:00|BUY|S3,2026.01.01 23:30,2026.01.02 00:30,BUY,cross,3.0,2026.01.02 00:30,4347.194,4322.78364,2026.01.02 00:30,4354.191,M30 merged cross,6.997,10.4955,612.1455,2026.01.02 00:30:00|BUY|S3,right_only,,,,
2026.01.02 00:30:00|L|S1,2026-01-02 00:30:00,2026-01-02 00:30:00,L,post_n2,1.0,4347.194,4327.687,19.50700000000052,2026-01-02 08:00:00,4386.208000000001,2.0R TP,39.01400000000103,2026.01.02 00:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 00:30:00|L|S2,2026-01-02 00:30:00,2026-01-02 00:30:00,L,post_n2,2.0,4347.194,4327.687,19.50700000000052,2026-01-02 13:00:00,4376.4262599129615,trail/SL hit,29.232259912961126,2026.01.02 00:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 00:30:00|L|S3,2026-01-02 00:30:00,2026-01-02 00:30:00,L,post_n2,3.0,4347.194,4327.687,19.50700000000052,2026-01-02 15:00:00,4336.676,M30 merged cross,-10.518000000000027,2026.01.02 00:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 01:00:00|L|S1,2026-01-02 01:00:00,2026-01-02 01:00:00,L,post_n3,1.0,4354.197,4329.725,24.471999999999756,2026-01-02 16:00:00,4329.725,SL hit,-24.471999999999756,2026.01.02 01:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 01:00:00|L|S2,2026-01-02 01:00:00,2026-01-02 01:00:00,L,post_n3,2.0,4354.197,4329.725,24.471999999999756,2026-01-02 13:00:00,4376.4262599129615,trail/SL hit,22.229259912961425,2026.01.02 01:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 01:00:00|L|S3,2026-01-02 01:00:00,2026-01-02 01:00:00,L,post_n3,3.0,4354.197,4329.725,24.471999999999756,2026-01-02 15:00:00,4336.676,M30 merged cross,-17.52099999999973,2026.01.02 01:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 01:30:00|L|S1,2026-01-02 01:30:00,2026-01-02 01:30:00,L,post_n4,1.0,4349.144,4331.222,17.92200000000048,2026-01-02 08:00:00,4384.988000000001,2.0R TP,35.84400000000096,2026.01.02 01:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 01:30:00|L|S2,2026-01-02 01:30:00,2026-01-02 01:30:00,L,post_n4,2.0,4349.144,4331.222,17.92200000000048,2026-01-02 13:00:00,4376.4262599129615,trail/SL hit,27.282259912961308,2026.01.02 01:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 01:30:00|L|S3,2026-01-02 01:30:00,2026-01-02 01:30:00,L,post_n4,3.0,4349.144,4331.222,17.92200000000048,2026-01-02 15:00:00,4331.222,SL hit,-17.92200000000048,2026.01.02 01:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2026.01.02 02:00:00|BUY|S2,2026.01.02 01:00,2026.01.02 02:00,BUY,post_n,2.0,2026.01.02 02:00,4348.002,4331.22191,2026.01.02 02:00,4347.73,M30 merged cross,-0.272,-0.272,611.8735,2026.01.02 02:00:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2026.01.02 02:00:00|BUY|S3,2026.01.02 01:00,2026.01.02 02:00,BUY,post_n,3.0,2026.01.02 02:00,4348.002,4331.22191,2026.01.02 02:00,4347.73,M30 merged cross,-0.272,-0.408,611.4655,2026.01.02 02:00:00|BUY|S3,right_only,,,,
2026.01.02 02:00:00|L|S1,2026-01-02 02:00:00,2026-01-02 02:00:00,L,post_n5,1.0,4348.002,4332.515,15.48700000000008,2026-01-02 05:00:00,4378.976000000001,2.0R TP,30.97400000000016,2026.01.02 02:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 02:00:00|L|S2,2026-01-02 02:00:00,2026-01-02 02:00:00,L,post_n5,2.0,4348.002,4332.515,15.48700000000008,2026-01-02 13:00:00,4376.4262599129615,trail/SL hit,28.424259912961134,2026.01.02 02:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 02:00:00|L|S3,2026-01-02 02:00:00,2026-01-02 02:00:00,L,post_n5,3.0,4348.002,4332.515,15.48700000000008,2026-01-02 15:00:00,4332.515,SL hit,-15.48700000000008,2026.01.02 02:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 02:30:00|L|S1,2026-01-02 02:30:00,2026-01-02 02:30:00,L,post_n6,1.0,4347.736,4333.685,14.050999999999476,2026-01-02 03:30:00,4375.837999999999,2.0R TP,28.101999999998952,2026.01.02 02:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 02:30:00|L|S2,2026-01-02 02:30:00,2026-01-02 02:30:00,L,post_n6,2.0,4347.736,4333.685,14.050999999999476,2026-01-02 13:00:00,4376.4262599129615,trail/SL hit,28.690259912961665,2026.01.02 02:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.02 02:30:00|L|S3,2026-01-02 02:30:00,2026-01-02 02:30:00,L,post_n6,3.0,4347.736,4333.685,14.050999999999476,2026-01-02 15:00:00,4333.685,SL hit,-14.050999999999476,2026.01.02 02:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.01.08 00:00:00|L|S1,2026-01-08 00:00:00,2026-01-08 00:00:00,L,cross,1.0,4463.442,4455.235,8.207000000000335,2026-01-08 00:00:00,4455.235,SL hit,-8.207000000000335,2026.01.08 00:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.08 00:00:00|L|S2,2026-01-08 00:00:00,2026-01-08 00:00:00,L,cross,2.0,4463.442,4455.235,8.207000000000335,2026-01-08 00:00:00,4455.235,trail/SL hit,-8.207000000000335,2026.01.08 00:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.08 00:00:00|L|S3,2026-01-08 00:00:00,2026-01-08 00:00:00,L,cross,3.0,4463.442,4455.235,8.207000000000335,2026-01-08 00:00:00,4455.235,SL hit,-8.207000000000335,2026.01.08 00:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.01.08 18:00:00|L|S1,2026-01-08 18:00:00,2026-01-08 18:00:00,L,post_n5,1.0,4463.442,4442.29,21.152000000000044,2026-01-09 15:00:00,4505.746,2.0R TP,42.30400000000009,2026.01.08 18:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.08 18:00:00|L|S2,2026-01-08 18:00:00,2026-01-08 18:00:00,L,post_n5,2.0,4463.442,4442.29,21.152000000000044,2026-01-09 17:30:00,4484.028403461362,trail/SL hit,20.58640346136235,2026.01.08 18:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.08 18:00:00|L|S3,2026-01-08 18:00:00,2026-01-08 18:00:00,L,post_n5,3.0,4463.442,4442.29,21.152000000000044,2026-01-13 00:00:00,4588.371,M30 merged cross,124.92900000000007,2026.01.08 18:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2026.01.08 18:30:00|BUY|S2,2026.01.08 17:30,2026.01.08 18:30,BUY,post_n,2.0,2026.01.08 18:30,4452.115,4442.29027,2026.01.08 18:30,4449.652,M30 merged cross,-2.463,-2.463,582.38745,2026.01.08 18:30:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2026.01.08 18:30:00|BUY|S3,2026.01.08 17:30,2026.01.08 18:30,BUY,post_n,3.0,2026.01.08 18:30,4452.115,4442.29027,2026.01.08 18:30,4449.652,M30 merged cross,-2.463,-3.6945,578.69295,2026.01.08 18:30:00|BUY|S3,right_only,,,,
2026.01.08 18:30:00|L|S1,2026-01-08 18:30:00,2026-01-08 18:30:00,L,post_n6,1.0,4452.115,4443.052,9.063000000000102,2026-01-08 20:00:00,4470.241,2.0R TP,18.126000000000204,2026.01.08 18:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.08 18:30:00|L|S2,2026-01-08 18:30:00,2026-01-08 18:30:00,L,post_n6,2.0,4452.115,4443.052,9.063000000000102,2026-01-09 01:00:00,4457.484701939936,trail/SL hit,5.3697019399360215,2026.01.08 18:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.08 18:30:00|L|S3,2026-01-08 18:30:00,2026-01-08 18:30:00,L,post_n6,3.0,4452.115,4443.052,9.063000000000102,2026-01-13 00:00:00,4588.371,M30 merged cross,136.2560000000003,2026.01.08 18:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 05:30:00|L|S1,2026-01-13 05:30:00,2026-01-13 05:30:00,L,cross,1.0,4601.45,4593.249,8.201000000000022,2026-01-13 05:30:00,4593.249,SL hit,-8.201000000000022,2026.01.13 05:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 05:30:00|L|S2,2026-01-13 05:30:00,2026-01-13 05:30:00,L,cross,2.0,4601.45,4593.249,8.201000000000022,2026-01-13 05:30:00,4593.249,trail/SL hit,-8.201000000000022,2026.01.13 05:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 05:30:00|L|S3,2026-01-13 05:30:00,2026-01-13 05:30:00,L,cross,3.0,4601.45,4593.249,8.201000000000022,2026-01-13 05:30:00,4593.249,SL hit,-8.201000000000022,2026.01.13 05:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 13:30:00|L|S1,2026-01-13 13:30:00,2026-01-13 13:30:00,L,cross,1.0,4601.294,4588.92,12.373999999999796,2026-01-13 14:30:00,4626.042,2.0R TP,24.747999999999596,2026.01.13 13:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 13:30:00|L|S2,2026-01-13 13:30:00,2026-01-13 13:30:00,L,cross,2.0,4601.294,4588.92,12.373999999999796,2026-01-13 16:00:00,4599.210815735621,trail/SL hit,-2.0831842643792697,2026.01.13 13:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 13:30:00|L|S3,2026-01-13 13:30:00,2026-01-13 13:30:00,L,cross,3.0,4601.294,4588.92,12.373999999999796,2026-01-13 17:30:00,4588.92,SL hit,-12.373999999999796,2026.01.13 13:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2026.01.13 14:00:00|BUY|S2,2026.01.13 13:00,2026.01.13 14:00,BUY,cross,2.0,2026.01.13 14:00,4611.523,4588.91974,2026.01.13 14:00,4618.186,M30 merged cross,6.663,6.663,585.35595,2026.01.13 14:00:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2026.01.13 14:00:00|BUY|S3,2026.01.13 13:00,2026.01.13 14:00,BUY,cross,3.0,2026.01.13 14:00,4611.523,4588.91974,2026.01.13 14:00,4618.186,M30 merged cross,6.663,9.9945,595.35045,2026.01.13 14:00:00|BUY|S3,right_only,,,,
2026.01.13 14:00:00|L|S1,2026-01-13 14:00:00,2026-01-13 14:00:00,L,post_n2,1.0,4611.523,4591.817,19.70600000000013,2026-01-13 17:30:00,4591.817,SL hit,-19.70600000000013,2026.01.13 14:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 14:00:00|L|S2,2026-01-13 14:00:00,2026-01-13 14:00:00,L,post_n2,2.0,4611.523,4591.817,19.70600000000013,2026-01-13 17:30:00,4591.817,trail/SL hit,-19.70600000000013,2026.01.13 14:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 14:00:00|L|S3,2026-01-13 14:00:00,2026-01-13 14:00:00,L,post_n2,3.0,4611.523,4591.817,19.70600000000013,2026-01-13 17:30:00,4591.817,SL hit,-19.70600000000013,2026.01.13 14:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 14:30:00|L|S1,2026-01-13 14:30:00,2026-01-13 14:30:00,L,post_n3,1.0,4618.23,4593.846,24.38400000000001,2026-01-13 16:00:00,4593.846,SL hit,-24.38400000000001,2026.01.13 14:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 14:30:00|L|S2,2026-01-13 14:30:00,2026-01-13 14:30:00,L,post_n3,2.0,4618.23,4593.846,24.38400000000001,2026-01-13 16:00:00,4593.846,trail/SL hit,-24.38400000000001,2026.01.13 14:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 14:30:00|L|S3,2026-01-13 14:30:00,2026-01-13 14:30:00,L,post_n3,3.0,4618.23,4593.846,24.38400000000001,2026-01-13 16:00:00,4593.846,SL hit,-24.38400000000001,2026.01.13 14:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 15:00:00|L|S1,2026-01-13 15:00:00,2026-01-13 15:00:00,L,post_n4,1.0,4629.887,4596.624,33.26299999999992,2026-01-13 16:00:00,4596.624,SL hit,-33.26299999999992,2026.01.13 15:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 15:00:00|L|S2,2026-01-13 15:00:00,2026-01-13 15:00:00,L,post_n4,2.0,4629.887,4596.624,33.26299999999992,2026-01-13 16:00:00,4596.624,trail/SL hit,-33.26299999999992,2026.01.13 15:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.01.13 15:00:00|L|S3,2026-01-13 15:00:00,2026-01-13 15:00:00,L,post_n4,3.0,4629.887,4596.624,33.26299999999992,2026-01-13 16:00:00,4596.624,SL hit,-33.26299999999992,2026.01.13 15:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2026.01.13 15:30:00|BUY|S2,2026.01.13 14:30,2026.01.13 15:30,BUY,post_n,2.0,2026.01.13 15:30,4608.735,4596.62414,2026.01.13 15:30,4619.104,M30 merged cross,10.369,10.369,605.71945,2026.01.13 15:30:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2026.01.13 15:30:00|BUY|S3,2026.01.13 14:30,2026.01.13 15:30,BUY,post_n,3.0,2026.01.13 15:30,4608.735,4596.62414,2026.01.13 15:30,4619.104,M30 merged cross,10.369,15.5535,621.27295,2026.01.13 15:30:00|BUY|S3,right_only,,,,
2026.01.13 15:30:00|L|S1,2026-01-13 15:30:00,2026-01-13 15:30:00,L,post_n5,1.0,4608.735,4597.553,11.181999999999787,2026-01-13 16:00:00,4597.553,SL hit,-11.181999999999787,2026.01.13 15:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
