bar_time,close,m30_sma5,m30_sma13,m30_diff,m30_dist%,m30_cross,h2_time,h2_sma5,h2_sma13,h2_diff,h2_dist%,h2_score,h2_dir,h2_cross,h2_tier,decision,lot_mul,skip_reason
2018-01-22 18:00:00,1332.11700,1332.57552,1332.57607,-0.00055,-0.00004,DEAD,2018-01-22 17:30:00,1332.40021,1332.38815,0.01206,-0.02126,0.00091,BULL,NONE,T1,SKIP,0.00,m30_dead_buy_view
2018-01-22 18:30:00,1332.00700,1332.46182,1332.53230,-0.07048,-0.00529,NONE,2018-01-22 17:30:00,1332.40021,1332.38815,0.01206,-0.02951,0.00091,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2018-01-22 19:00:00,1332.10200,1332.38985,1332.49920,-0.10934,-0.00821,NONE,2018-01-22 17:30:00,1332.40021,1332.38815,0.01206,-0.02238,0.00091,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2018-01-22 19:30:00,1332.81800,1332.47548,1332.52372,-0.04824,-0.00362,NONE,2018-01-22 19:30:00,1332.76097,1332.52783,0.23314,0.00428,0.01750,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2018-01-22 20:00:00,1333.43400,1332.66719,1332.59374,0.07345,0.00551,GOLDEN,2018-01-22 19:30:00,1332.76097,1332.52783,0.23314,0.05050,0.01750,BULL,NONE,T1,BUY,0.30,
2018-01-22 20:30:00,1334.58400,1333.05055,1332.74684,0.30371,0.02279,NONE,2018-01-22 19:30:00,1332.76097,1332.52783,0.23314,0.13679,0.01750,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2018-01-22 21:00:00,1334.20400,1333.28124,1332.85893,0.42231,0.03168,NONE,2018-01-22 19:30:00,1332.76097,1332.52783,0.23314,0.10827,0.01750,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2018-01-22 21:30:00,1333.87100,1333.39919,1332.93678,0.46241,0.03469,NONE,2018-01-22 21:30:00,1333.04678,1332.65569,0.39109,0.06183,0.02935,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2018-01-22 23:30:00,1333.15000,1333.34935,1332.95318,0.39617,0.02972,NONE,2018-01-22 21:30:00,1333.04678,1332.65569,0.39109,0.00774,0.02935,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2018-01-23 00:00:00,1333.50300,1333.38008,1332.99547,0.38461,0.02885,NONE,2018-01-22 21:30:00,1333.04678,1332.65569,0.39109,0.03422,0.02935,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2018-01-23 00:30:00,1334.19000,1333.54207,1333.08736,0.45471,0.03411,NONE,2018-01-22 21:30:00,1333.04678,1332.65569,0.39109,0.08576,0.02935,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2018-01-23 01:00:00,1335.49500,1333.93265,1333.27256,0.66009,0.04951,NONE,2018-01-23 01:00:00,1333.68922,1332.93287,0.75635,0.13540,0.05674,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2018-01-23 01:30:00,1336.57000,1334.46012,1333.52621,0.93391,0.07003,NONE,2018-01-23 01:00:00,1333.68922,1332.93287,0.75635,0.21600,0.05674,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2018-01-23 02:00:00,1336.04000,1334.77610,1333.71958,1.05652,0.07922,NONE,2018-01-23 01:00:00,1333.68922,1332.93287,0.75635,0.17626,0.05674,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2018-01-23 02:30:00,1336.25900,1335.07268,1333.91492,1.15776,0.08679,NONE,2018-01-23 01:00:00,1333.68922,1332.93287,0.75635,0.19268,0.05674,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2018-01-23 03:00:00,1335.87800,1335.23374,1334.06593,1.16782,0.08754,NONE,2018-01-23 03:00:00,1334.19158,1333.18426,1.00731,0.12640,0.07556,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2018-01-23 03:30:00,1335.91200,1335.36939,1334.20793,1.16146,0.08705,NONE,2018-01-23 03:00:00,1334.19158,1333.18426,1.00731,0.12895,0.07556,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2018-01-23 04:00:00,1336.07800,1335.51112,1334.35178,1.15933,0.08688,NONE,2018-01-23 03:00:00,1334.19158,1333.18426,1.00731,0.14139,0.07556,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2018-01-23 04:30:00,1336.20100,1335.64909,1334.49403,1.15506,0.08655,NONE,2018-01-23 03:00:00,1334.19158,1333.18426,1.00731,0.15061,0.07556,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2018-01-23 05:00:00,1335.81200,1335.68167,1334.59541,1.08626,0.08139,NONE,2018-01-23 05:00:00,1334.67766,1333.44870,1.22896,0.08499,0.09216,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2018-01-23 05:30:00,1335.68000,1335.68134,1334.67884,1.00250,0.07511,NONE,2018-01-23 05:00:00,1334.67766,1333.44870,1.22896,0.07510,0.09216,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2018-01-23 06:00:00,1337.53900,1336.05287,1334.89886,1.15402,0.08645,NONE,2018-01-23 05:00:00,1334.67766,1333.44870,1.22896,0.21438,0.09216,BULL,NONE,T2,SKIP,0.00,no_m30_cross
